date,country,soe,arrivals,arrivals_male,arrivals_female,ISO3_code,Continent
2023-08-01,BRN,Melaka,0,0,0,BRN,Asia
2023-08-01,BRN,Pahang,1,1,0,BRN,Asia
2023-08-01,BRN,Perak,1,1,0,BRN,Asia
2023-08-01,BRN,Perlis,38,23,15,BRN,Asia
2023-08-01,BRN,Pulau Pinang,9,3,6,BRN,Asia
2023-08-01,BRN,Sabah,180,82,98,BRN,Asia
2023-08-01,BRN,Sarawak,67279,36829,30450,BRN,Asia
2023-08-01,BRN,Selangor,6508,3205,3303,BRN,Asia
2023-08-01,BRN,W.P. Labuan,1791,1120,671,BRN,Asia
2023-08-01,BTN,Johor,14,9,5,BTN,Asia
2023-08-01,BTN,Kedah,0,0,0,BTN,Asia
2023-08-01,BTN,Perak,1,1,0,BTN,Asia
2023-08-01,BTN,Perlis,2,1,1,BTN,Asia
2023-08-01,BTN,Pulau Pinang,0,0,0,BTN,Asia
2023-08-01,BTN,Sabah,0,0,0,BTN,Asia
2023-08-01,BTN,Sarawak,1,1,0,BTN,Asia
2023-08-01,BTN,Selangor,73,36,37,BTN,Asia
2023-08-01,BWA,Johor,0,0,0,BWA,Africa
2023-08-01,BWA,Kedah,4,2,2,BWA,Africa
2023-08-01,BWA,Perlis,0,0,0,BWA,Africa
2023-08-01,BWA,Pulau Pinang,0,0,0,BWA,Africa
2023-08-01,BWA,Sabah,0,0,0,BWA,Africa
2023-08-01,BWA,Sarawak,0,0,0,BWA,Africa
2023-08-01,BWA,Selangor,11,4,7,BWA,Africa
2023-08-01,CAF,Kedah,0,0,0,CAF,Africa
2023-08-01,CAF,Selangor,4,3,1,CAF,Africa
2023-08-01,CAN,Johor,1600,892,708,CAN,Americas
2023-08-01,CAN,Kedah,129,77,52,CAN,Americas
2023-08-01,CAN,Kelantan,4,3,1,CAN,Americas
2023-08-01,CAN,Melaka,0,0,0,CAN,Americas
2023-08-01,CAN,Negeri Sembilan,0,0,0,CAN,Americas
2023-08-01,CAN,Pahang,2,1,1,CAN,Americas
2023-08-01,CAN,Perak,59,33,26,CAN,Americas
2023-08-01,CAN,Perlis,29,18,11,CAN,Americas
2023-08-01,CAN,Pulau Pinang,484,271,213,CAN,Americas
2023-08-01,CAN,Sabah,29,20,9,CAN,Americas
2023-08-01,CAN,Sarawak,204,119,85,CAN,Americas
2023-08-01,CAN,Selangor,4144,2374,1770,CAN,Americas
2023-08-01,CAN,Terengganu,0,0,0,CAN,Americas
2023-08-01,CAN,W.P. Labuan,2,2,0,CAN,Americas
2023-08-01,CCK,Selangor,0,0,0,CCK,Oceania
2023-08-01,CHE,Johor,514,288,226,CHE,Americas
2023-08-01,CHE,Kedah,76,40,36,CHE,Americas
2023-08-01,CHE,Kelantan,8,4,4,CHE,Americas
2023-08-01,CHE,Melaka,0,0,0,CHE,Americas
2023-08-01,CHE,Negeri Sembilan,1,1,0,CHE,Americas
2023-08-01,CHE,Pahang,1,1,0,CHE,Americas
2023-08-01,CHE,Perak,3,3,0,CHE,Americas
2023-08-01,CHE,Perlis,39,26,13,CHE,Americas
2023-08-01,CHE,Pulau Pinang,103,63,40,CHE,Americas
2023-08-01,CHE,Sabah,18,13,5,CHE,Americas
2023-08-01,CHE,Sarawak,26,13,13,CHE,Americas
2023-08-01,CHE,Selangor,1612,935,677,CHE,Americas
2023-08-01,CHE,W.P. Labuan,2,1,1,CHE,Americas
2023-08-01,CHL,Johor,50,29,21,CHL,Americas
2023-08-01,CHL,Kedah,15,9,6,CHL,Americas
2023-08-01,CHL,Kelantan,2,1,1,CHL,Americas
2023-08-01,CHL,Melaka,0,0,0,CHL,Americas
2023-08-01,CHL,Pahang,0,0,0,CHL,Americas
2023-08-01,CHL,Perak,0,0,0,CHL,Americas
2023-08-01,CHL,Perlis,4,4,0,CHL,Americas
2023-08-01,CHL,Pulau Pinang,6,3,3,CHL,Americas
2023-08-01,CHL,Sabah,0,0,0,CHL,Americas
2023-08-01,CHL,Sarawak,2,1,1,CHL,Americas
2023-08-01,CHL,Selangor,294,147,147,CHL,Americas
2023-08-01,CHN,Johor,58998,25424,33574,CHN,Asia
2023-08-01,CHN,Kedah,1902,827,1075,CHN,Asia
2023-08-01,CHN,Kelantan,3,1,2,CHN,Asia
2023-08-01,CHN,Melaka,4,4,0,CHN,Asia
2023-08-01,CHN,Pahang,36,25,11,CHN,Asia
2023-08-01,CHN,Perak,282,123,159,CHN,Asia
2023-08-01,CHN,Perlis,140,56,84,CHN,Asia
2023-08-01,CHN,Pulau Pinang,10924,5864,5060,CHN,Asia
2023-08-01,CHN,Sabah,2288,1075,1213,CHN,Asia
2023-08-01,CHN,Sarawak,1048,497,551,CHN,Asia
2023-08-01,CHN,Selangor,130284,63643,66641,CHN,Asia
2023-08-01,CHN,Terengganu,0,0,0,CHN,Asia
2023-08-01,CHN,W.P. Labuan,33,26,7,CHN,Asia
2023-08-01,CIV,Johor,6,6,0,CIV,Africa
2023-08-01,CIV,Kedah,0,0,0,CIV,Africa
2023-08-01,CIV,Pulau Pinang,0,0,0,CIV,Africa
2023-08-01,CIV,Sabah,0,0,0,CIV,Africa
2023-08-01,CIV,Sarawak,0,0,0,CIV,Africa
2023-08-01,CIV,Selangor,38,27,11,CIV,Africa
2023-08-01,CMR,Johor,0,0,0,CMR,Africa
2023-08-01,CMR,Kedah,6,3,3,CMR,Africa
2023-08-01,CMR,Pulau Pinang,2,1,1,CMR,Africa
2023-08-01,CMR,Sabah,0,0,0,CMR,Africa
2023-08-01,CMR,Sarawak,0,0,0,CMR,Africa
2023-08-01,CMR,Selangor,28,16,12,CMR,Africa
2023-08-01,COD,Johor,1,1,0,COD,Africa
2023-08-01,COD,Pulau Pinang,0,0,0,COD,Africa
2023-08-01,COD,Sarawak,0,0,0,COD,Africa
2023-08-01,COD,Selangor,15,9,6,COD,Africa
2023-08-01,COG,Johor,0,0,0,COG,Africa
2023-08-01,COG,Kedah,0,0,0,COG,Africa
2023-08-01,COG,Selangor,4,2,2,COG,Africa
2023-08-01,COK,Selangor,0,0,0,COK,Oceania
2023-08-01,COL,Johor,43,20,23,COL,Americas
2023-08-01,COL,Kedah,0,0,0,COL,Americas
2023-08-01,COL,Perak,1,0,1,COL,Americas
2023-08-01,COL,Pulau Pinang,6,2,4,COL,Americas
2023-08-01,COL,Sabah,2,1,1,COL,Americas
2023-08-01,COL,Sarawak,5,4,1,COL,Americas
2023-08-01,COL,Selangor,184,102,82,COL,Americas
2023-08-01,COL,W.P. Labuan,0,0,0,COL,Americas
2023-08-01,COM,Johor,2,2,0,COM,Africa
2023-08-01,COM,Kedah,0,0,0,COM,Africa
2023-08-01,COM,Selangor,20,10,10,COM,Africa
2023-08-01,CPV,Johor,0,0,0,CPV,Africa
2023-08-01,CPV,Kedah,0,0,0,CPV,Africa
2023-08-01,CPV,Pulau Pinang,0,0,0,CPV,Africa
2023-08-01,CPV,Sabah,0,0,0,CPV,Africa
2023-08-01,CPV,Selangor,7,4,3,CPV,Africa
2023-08-01,CRI,Johor,15,9,6,CRI,Americas
2023-08-01,CRI,Kedah,0,0,0,CRI,Americas
2023-08-01,CRI,Perak,0,0,0,CRI,Americas
2023-08-01,CRI,Perlis,0,0,0,CRI,Americas
2023-08-01,CRI,Pulau Pinang,8,6,2,CRI,Americas
2023-08-01,CRI,Sabah,0,0,0,CRI,Americas
2023-08-01,CRI,Sarawak,1,1,0,CRI,Americas
2023-08-01,CRI,Selangor,58,34,24,CRI,Americas
2023-08-01,CUB,Johor,9,8,1,CUB,Europe
2023-08-01,CUB,Kedah,0,0,0,CUB,Europe
2023-08-01,CUB,Perlis,0,0,0,CUB,Europe
2023-08-01,CUB,Pulau Pinang,0,0,0,CUB,Europe
2023-08-01,CUB,Sabah,0,0,0,CUB,Europe
2023-08-01,CUB,Sarawak,0,0,0,CUB,Europe
2023-08-01,CUB,Selangor,24,14,10,CUB,Europe
2023-08-01,CYP,Johor,11,7,4,CYP,Americas
2023-08-01,CYP,Kedah,6,4,2,CYP,Americas
2023-08-01,CYP,Perak,0,0,0,CYP,Americas
2023-08-01,CYP,Perlis,0,0,0,CYP,Americas
2023-08-01,CYP,Pulau Pinang,1,0,1,CYP,Americas
2023-08-01,CYP,Sabah,0,0,0,CYP,Americas
2023-08-01,CYP,Sarawak,0,0,0,CYP,Americas
2023-08-01,CYP,Selangor,125,78,47,CYP,Americas
2023-08-01,CZE,Johor,119,62,57,CZE,Asia
2023-08-01,CZE,Kedah,24,11,13,CZE,Asia
2023-08-01,CZE,Kelantan,2,2,0,CZE,Asia
2023-08-01,CZE,Melaka,0,0,0,CZE,Asia
2023-08-01,CZE,Negeri Sembilan,0,0,0,CZE,Asia
2023-08-01,CZE,Perak,6,3,3,CZE,Asia
2023-08-01,CZE,Perlis,5,2,3,CZE,Asia
2023-08-01,CZE,Pulau Pinang,13,8,5,CZE,Asia
2023-08-01,CZE,Sabah,3,2,1,CZE,Asia
2023-08-01,CZE,Sarawak,20,10,10,CZE,Asia
2023-08-01,CZE,Selangor,479,250,229,CZE,Asia
2023-08-01,CZE,W.P. Labuan,0,0,0,CZE,Asia
2023-08-01,DEU,Johor,2781,1665,1116,DEU,Africa
2023-08-01,DEU,Kedah,378,200,178,DEU,Africa
2023-08-01,DEU,Kelantan,10,8,2,DEU,Africa
2023-08-01,DEU,Melaka,6,1,5,DEU,Africa
2023-08-01,DEU,Negeri Sembilan,1,0,1,DEU,Africa
2023-08-01,DEU,Pahang,16,11,5,DEU,Africa
2023-08-01,DEU,Perak,41,23,18,DEU,Africa
2023-08-01,DEU,Perlis,115,59,56,DEU,Africa
2023-08-01,DEU,Pulau Pinang,833,537,296,DEU,Africa
2023-08-01,DEU,Sabah,31,17,14,DEU,Africa
2023-08-01,DEU,Sarawak,294,165,129,DEU,Africa
2023-08-01,DEU,Selangor,8639,4935,3704,DEU,Africa
2023-08-01,DEU,Terengganu,0,0,0,DEU,Africa
2023-08-01,DEU,W.P. Labuan,7,4,3,DEU,Africa
2023-08-01,DJI,Johor,0,0,0,DJI,Europe
2023-08-01,DJI,Selangor,10,5,5,DJI,Europe
2023-08-01,DMA,Johor,10,7,3,DMA,Europe
2023-08-01,DMA,Kedah,0,0,0,DMA,Europe
2023-08-01,DMA,Pulau Pinang,1,1,0,DMA,Europe
2023-08-01,DMA,Sabah,0,0,0,DMA,Europe
2023-08-01,DMA,Sarawak,0,0,0,DMA,Europe
2023-08-01,DMA,Selangor,46,32,14,DMA,Europe
2023-08-01,DMA,W.P. Labuan,0,0,0,DMA,Europe
2023-08-01,DNK,Johor,265,190,75,DNK,Europe
2023-08-01,DNK,Kedah,32,18,14,DNK,Europe
2023-08-01,DNK,Kelantan,2,1,1,DNK,Europe
2023-08-01,DNK,Melaka,0,0,0,DNK,Europe
2023-08-01,DNK,Negeri Sembilan,0,0,0,DNK,Europe
2023-08-01,DNK,Pahang,0,0,0,DNK,Europe
2023-08-01,DNK,Perak,1,1,0,DNK,Europe
2023-08-01,DNK,Perlis,2,2,0,DNK,Europe
2023-08-01,DNK,Pulau Pinang,41,29,12,DNK,Europe
2023-08-01,DNK,Sabah,4,3,1,DNK,Europe
2023-08-01,DNK,Sarawak,23,13,10,DNK,Europe
2023-08-01,DNK,Selangor,824,482,342,DNK,Europe
2023-08-01,DNK,W.P. Labuan,0,0,0,DNK,Europe
2023-08-01,DOM,Johor,2,1,1,DOM,Africa
2023-08-01,DOM,Kedah,1,0,1,DOM,Africa
2023-08-01,DOM,Perak,0,0,0,DOM,Africa
2023-08-01,DOM,Perlis,0,0,0,DOM,Africa
2023-08-01,DOM,Pulau Pinang,0,0,0,DOM,Africa
2023-08-01,DOM,Sabah,0,0,0,DOM,Africa
2023-08-01,DOM,Sarawak,0,0,0,DOM,Africa
2023-08-01,DOM,Selangor,16,10,6,DOM,Africa
2023-08-01,DZA,Johor,124,56,68,DZA,Africa
2023-08-01,DZA,Kedah,5,3,2,DZA,Africa
2023-08-01,DZA,Kelantan,0,0,0,DZA,Africa
2023-08-01,DZA,Melaka,0,0,0,DZA,Africa
2023-08-01,DZA,Perak,0,0,0,DZA,Africa
2023-08-01,DZA,Perlis,1,1,0,DZA,Africa
2023-08-01,DZA,Pulau Pinang,3,2,1,DZA,Africa
2023-08-01,DZA,Sabah,1,0,1,DZA,Africa
2023-08-01,DZA,Sarawak,3,3,0,DZA,Africa
2023-08-01,DZA,Selangor,3055,1543,1512,DZA,Africa
2023-08-01,DZA,W.P. Labuan,0,0,0,DZA,Africa
2023-08-01,ECU,Johor,15,8,7,ECU,Americas
2023-08-01,ECU,Kedah,3,1,2,ECU,Americas
2023-08-01,ECU,Perak,0,0,0,ECU,Americas
2023-08-01,ECU,Perlis,0,0,0,ECU,Americas
2023-08-01,ECU,Pulau Pinang,1,0,1,ECU,Americas
2023-08-01,ECU,Sabah,0,0,0,ECU,Americas
2023-08-01,ECU,Sarawak,0,0,0,ECU,Americas
2023-08-01,ECU,Selangor,83,31,52,ECU,Americas
2023-08-01,EGY,Johor,171,142,29,EGY,Americas
2023-08-01,EGY,Kedah,12,4,8,EGY,Americas
2023-08-01,EGY,Kelantan,1,1,0,EGY,Americas
2023-08-01,EGY,Melaka,0,0,0,EGY,Americas
2023-08-01,EGY,Pahang,0,0,0,EGY,Americas
2023-08-01,EGY,Perak,0,0,0,EGY,Americas
2023-08-01,EGY,Perlis,1,1,0,EGY,Americas
2023-08-01,EGY,Pulau Pinang,17,11,6,EGY,Americas
2023-08-01,EGY,Sabah,2,2,0,EGY,Americas
2023-08-01,EGY,Sarawak,76,60,16,EGY,Americas
2023-08-01,EGY,Selangor,2548,1601,947,EGY,Americas
2023-08-01,EGY,Terengganu,0,0,0,EGY,Americas
2023-08-01,EGY,W.P. Labuan,0,0,0,EGY,Americas
2023-08-01,ERI,Johor,0,0,0,ERI,Asia
2023-08-01,ERI,Pulau Pinang,2,1,1,ERI,Asia
2023-08-01,ERI,Sabah,0,0,0,ERI,Asia
2023-08-01,ERI,Selangor,33,17,16,ERI,Asia
2023-08-01,ESP,Johor,1307,695,612,ESP,Asia
2023-08-01,ESP,Kedah,131,60,71,ESP,Asia
2023-08-01,ESP,Kelantan,8,5,3,ESP,Asia
2023-08-01,ESP,Melaka,1,1,0,ESP,Asia
2023-08-01,ESP,Negeri Sembilan,0,0,0,ESP,Asia
2023-08-01,ESP,Pahang,0,0,0,ESP,Asia
2023-08-01,ESP,Perak,12,4,8,ESP,Asia
2023-08-01,ESP,Perlis,25,15,10,ESP,Asia
2023-08-01,ESP,Pulau Pinang,322,155,167,ESP,Asia
2023-08-01,ESP,Sabah,23,11,12,ESP,Asia
2023-08-01,ESP,Sarawak,145,86,59,ESP,Asia
2023-08-01,ESP,Selangor,8140,4112,4028,ESP,Asia
2023-08-01,ESP,W.P. Labuan,10,7,3,ESP,Asia
2023-08-01,EST,Johor,31,17,14,EST,Asia
2023-08-01,EST,Kedah,5,3,2,EST,Asia
2023-08-01,EST,Kelantan,0,0,0,EST,Asia
2023-08-01,EST,Pahang,1,1,0,EST,Asia
2023-08-01,EST,Perak,0,0,0,EST,Asia
2023-08-01,EST,Perlis,1,0,1,EST,Asia
2023-08-01,EST,Pulau Pinang,5,3,2,EST,Asia
2023-08-01,EST,Sabah,0,0,0,EST,Asia
2023-08-01,EST,Sarawak,0,0,0,EST,Asia
2023-08-01,EST,Selangor,74,32,42,EST,Asia
2023-08-01,EST,W.P. Labuan,0,0,0,EST,Asia
2023-08-01,ETH,Johor,0,0,0,ETH,Europe
2023-08-01,ETH,Kedah,0,0,0,ETH,Europe
2023-08-01,ETH,Pulau Pinang,0,0,0,ETH,Europe
2023-08-01,ETH,Sarawak,0,0,0,ETH,Europe
2023-08-01,ETH,Selangor,50,25,25,ETH,Europe
2023-08-01,FIN,Johor,86,58,28,FIN,Americas
2023-08-01,FIN,Kedah,6,3,3,FIN,Americas
2023-08-01,FIN,Kelantan,1,1,0,FIN,Americas
2023-08-01,FIN,Melaka,0,0,0,FIN,Americas
2023-08-01,FIN,Negeri Sembilan,0,0,0,FIN,Americas
2023-08-01,FIN,Pahang,0,0,0,FIN,Americas
2023-08-01,FIN,Perak,0,0,0,FIN,Americas
2023-08-01,FIN,Perlis,3,0,3,FIN,Americas
2023-08-01,FIN,Pulau Pinang,23,13,10,FIN,Americas
2023-08-01,FIN,Sabah,1,1,0,FIN,Americas
2023-08-01,FIN,Sarawak,9,6,3,FIN,Americas
2023-08-01,FIN,Selangor,377,227,150,FIN,Americas
2023-08-01,FIN,W.P. Labuan,0,0,0,FIN,Americas
2023-08-01,FJI,Johor,85,46,39,FJI,Europe
2023-08-01,FJI,Kedah,0,0,0,FJI,Europe
2023-08-01,FJI,Kelantan,0,0,0,FJI,Europe
2023-08-01,FJI,Perak,0,0,0,FJI,Europe
2023-08-01,FJI,Perlis,0,0,0,FJI,Europe
2023-08-01,FJI,Pulau Pinang,1,1,0,FJI,Europe
2023-08-01,FJI,Sabah,0,0,0,FJI,Europe
2023-08-01,FJI,Sarawak,0,0,0,FJI,Europe
2023-08-01,FJI,Selangor,170,98,72,FJI,Europe
2023-08-01,FRA,Johor,3410,1930,1480,FRA,Americas
2023-08-01,FRA,Kedah,302,167,135,FRA,Americas
2023-08-01,FRA,Kelantan,27,15,12,FRA,Americas
2023-08-01,FRA,Melaka,3,2,1,FRA,Americas
2023-08-01,FRA,Negeri Sembilan,2,1,1,FRA,Americas
2023-08-01,FRA,Pahang,18,9,9,FRA,Americas
2023-08-01,FRA,Perak,24,16,8,FRA,Americas
2023-08-01,FRA,Perlis,75,50,25,FRA,Americas
2023-08-01,FRA,Pulau Pinang,542,312,230,FRA,Americas
2023-08-01,FRA,Sabah,31,19,12,FRA,Americas
2023-08-01,FRA,Sarawak,212,120,92,FRA,Americas
2023-08-01,FRA,Selangor,15193,8035,7158,FRA,Americas
2023-08-01,FRA,Terengganu,0,0,0,FRA,Americas
2023-08-01,FRA,W.P. Labuan,1,1,0,FRA,Americas
2023-08-01,FSM,Johor,0,0,0,FSM,Africa
2023-08-01,FSM,Pulau Pinang,0,0,0,FSM,Africa
2023-08-01,FSM,Selangor,0,0,0,FSM,Africa
2023-08-01,GAB,Johor,2,0,2,GAB,Africa
2023-08-01,GAB,Pulau Pinang,0,0,0,GAB,Africa
2023-08-01,GAB,Sarawak,0,0,0,GAB,Africa
2023-08-01,GAB,Selangor,7,3,4,GAB,Africa
2023-08-01,GBR,Johor,5811,3632,2179,GBR,Americas
2023-08-01,GBR,Kedah,950,504,446,GBR,Americas
2023-08-01,GBR,Kelantan,25,17,8,GBR,Americas
2023-08-01,GBR,Melaka,1,0,1,GBR,Americas
2023-08-01,GBR,Negeri Sembilan,0,0,0,GBR,Americas
2023-08-01,GBR,Pahang,37,20,17,GBR,Americas
2023-08-01,GBR,Perak,177,98,79,GBR,Americas
2023-08-01,GBR,Perlis,177,102,75,GBR,Americas
2023-08-01,GBR,Pulau Pinang,1823,1016,807,GBR,Americas
2023-08-01,GBR,Sabah,135,82,53,GBR,Americas
2023-08-01,GBR,Sarawak,884,538,346,GBR,Americas
2023-08-01,GBR,Selangor,23299,13135,10164,GBR,Americas
2023-08-01,GBR,Terengganu,0,0,0,GBR,Americas
2023-08-01,GBR,W.P. Labuan,26,20,6,GBR,Americas
2023-08-01,GEO,Johor,5,3,2,GEO,Europe
2023-08-01,GEO,Kedah,2,1,1,GEO,Europe
2023-08-01,GEO,Melaka,0,0,0,GEO,Europe
2023-08-01,GEO,Perak,0,0,0,GEO,Europe
2023-08-01,GEO,Perlis,0,0,0,GEO,Europe
2023-08-01,GEO,Pulau Pinang,1,0,1,GEO,Europe
2023-08-01,GEO,Sabah,2,2,0,GEO,Europe
2023-08-01,GEO,Sarawak,0,0,0,GEO,Europe
2023-08-01,GEO,Selangor,49,28,21,GEO,Europe
2023-08-01,GHA,Johor,12,9,3,GHA,Africa
2023-08-01,GHA,Kedah,1,0,1,GHA,Africa
2023-08-01,GHA,Kelantan,0,0,0,GHA,Africa
2023-08-01,GHA,Pulau Pinang,0,0,0,GHA,Africa
2023-08-01,GHA,Sabah,0,0,0,GHA,Africa
2023-08-01,GHA,Sarawak,0,0,0,GHA,Africa
2023-08-01,GHA,Selangor,126,78,48,GHA,Africa
2023-08-01,GIB,Johor,0,0,0,GIB,Asia
2023-08-01,GIB,Sarawak,0,0,0,GIB,Asia
2023-08-01,GIN,Johor,14,9,5,GIN,Africa
2023-08-01,GIN,Kedah,1,1,0,GIN,Africa
2023-08-01,GIN,Kelantan,0,0,0,GIN,Africa
2023-08-01,GIN,Perlis,0,0,0,GIN,Africa
2023-08-01,GIN,Pulau Pinang,0,0,0,GIN,Africa
2023-08-01,GIN,Sabah,0,0,0,GIN,Africa
2023-08-01,GIN,Sarawak,0,0,0,GIN,Africa
2023-08-01,GIN,Selangor,51,38,13,GIN,Africa
2023-08-01,GLP,Selangor,0,0,0,GLP,Europe
2023-08-01,GMB,Johor,6,6,0,GMB,Europe
2023-08-01,GMB,Kedah,0,0,0,GMB,Europe
2023-08-01,GMB,Kelantan,0,0,0,GMB,Europe
2023-08-01,GMB,Pulau Pinang,0,0,0,GMB,Europe
2023-08-01,GMB,Sabah,0,0,0,GMB,Europe
2023-08-01,GMB,Sarawak,1,1,0,GMB,Europe
2023-08-01,GMB,Selangor,35,23,12,GMB,Europe
2023-08-01,GNB,Johor,0,0,0,GNB,Asia
2023-08-01,GNB,Selangor,1,1,0,GNB,Asia
2023-08-01,GNQ,Johor,0,0,0,GNQ,Americas
2023-08-01,GNQ,Selangor,2,1,1,GNQ,Americas
2023-08-01,GRC,Johor,52,34,18,GRC,Europe
2023-08-01,GRC,Kedah,10,4,6,GRC,Europe
2023-08-01,GRC,Kelantan,3,1,2,GRC,Europe
2023-08-01,GRC,Melaka,0,0,0,GRC,Europe
2023-08-01,GRC,Negeri Sembilan,1,1,0,GRC,Europe
2023-08-01,GRC,Pahang,0,0,0,GRC,Europe
2023-08-01,GRC,Perak,0,0,0,GRC,Europe
2023-08-01,GRC,Perlis,2,2,0,GRC,Europe
2023-08-01,GRC,Pulau Pinang,8,5,3,GRC,Europe
2023-08-01,GRC,Sabah,1,1,0,GRC,Europe
2023-08-01,GRC,Sarawak,21,7,14,GRC,Europe
2023-08-01,GRC,Selangor,409,267,142,GRC,Europe
2023-08-01,GRD,Johor,9,6,3,GRD,Americas
2023-08-01,GRD,Kedah,0,0,0,GRD,Americas
2023-08-01,GRD,Pulau Pinang,0,0,0,GRD,Americas
2023-08-01,GRD,Sabah,0,0,0,GRD,Americas
2023-08-01,GRD,Sarawak,0,0,0,GRD,Americas
2023-08-01,GRD,Selangor,22,16,6,GRD,Americas
2023-08-01,GRL,Johor,0,0,0,GRL,Americas
2023-08-01,GRL,Selangor,0,0,0,GRL,Americas
2023-08-01,GTM,Johor,3,1,2,GTM,Americas
2023-08-01,GTM,Kedah,0,0,0,GTM,Americas
2023-08-01,GTM,Pahang,0,0,0,GTM,Americas
2023-08-01,GTM,Perak,0,0,0,GTM,Americas
2023-08-01,GTM,Pulau Pinang,1,1,0,GTM,Americas
2023-08-01,GTM,Sabah,0,0,0,GTM,Americas
2023-08-01,GTM,Sarawak,0,0,0,GTM,Americas
2023-08-01,GTM,Selangor,19,11,8,GTM,Americas
2023-08-01,GTM,W.P. Labuan,0,0,0,GTM,Americas
2023-08-01,GUY,Johor,1,1,0,GUY,Asia
2023-08-01,GUY,Kedah,0,0,0,GUY,Asia
2023-08-01,GUY,Pulau Pinang,0,0,0,GUY,Asia
2023-08-01,GUY,Sarawak,0,0,0,GUY,Asia
2023-08-01,GUY,Selangor,8,4,4,GUY,Asia
2023-08-01,HKG,Johor,9,6,3,HKG,Asia
2023-08-01,HKG,Kedah,1,1,0,HKG,Asia
2023-08-01,HKG,Kelantan,0,0,0,HKG,Asia
2023-08-01,HKG,Pahang,1,1,0,HKG,Asia
2023-08-01,HKG,Perak,30,12,18,HKG,Asia
2023-08-01,HKG,Perlis,1,1,0,HKG,Asia
2023-08-01,HKG,Pulau Pinang,0,0,0,HKG,Asia
2023-08-01,HKG,Sabah,0,0,0,HKG,Asia
2023-08-01,HKG,Sarawak,2,1,1,HKG,Asia
2023-08-01,HKG,Selangor,13,7,6,HKG,Asia
2023-08-01,HKG,Terengganu,0,0,0,HKG,Asia
2023-08-01,HMD,Johor,1,0,1,HMD,Asia
2023-08-01,HND,Johor,7,4,3,HND,Europe
2023-08-01,HND,Kedah,0,0,0,HND,Europe
2023-08-01,HND,Perak,0,0,0,HND,Europe
2023-08-01,HND,Pulau Pinang,0,0,0,HND,Europe
2023-08-01,HND,Sabah,0,0,0,HND,Europe
2023-08-01,HND,Sarawak,0,0,0,HND,Europe
2023-08-01,HND,Selangor,12,6,6,HND,Europe
2023-08-01,HRV,Johor,50,41,9,HRV,Africa
2023-08-01,HRV,Kedah,0,0,0,HRV,Africa
2023-08-01,HRV,Kelantan,0,0,0,HRV,Africa
2023-08-01,HRV,Melaka,0,0,0,HRV,Africa
2023-08-01,HRV,Pahang,0,0,0,HRV,Africa
2023-08-01,HRV,Perak,0,0,0,HRV,Africa
2023-08-01,HRV,Perlis,0,0,0,HRV,Africa
2023-08-01,HRV,Pulau Pinang,1,1,0,HRV,Africa
2023-08-01,HRV,Sabah,0,0,0,HRV,Africa
2023-08-01,HRV,Sarawak,0,0,0,HRV,Africa
2023-08-01,HRV,Selangor,238,125,113,HRV,Africa
2023-08-01,HTI,Johor,1,1,0,HTI,Asia
2023-08-01,HTI,Kedah,0,0,0,HTI,Asia
2023-08-01,HTI,Kelantan,0,0,0,HTI,Asia
2023-08-01,HTI,Perak,0,0,0,HTI,Asia
2023-08-01,HTI,Pulau Pinang,0,0,0,HTI,Asia
2023-08-01,HTI,Sabah,0,0,0,HTI,Asia
2023-08-01,HTI,Selangor,3,2,1,HTI,Asia
2023-08-01,HUN,Johor,96,61,35,HUN,Asia
2023-08-01,HUN,Kedah,13,5,8,HUN,Asia
2023-08-01,HUN,Kelantan,0,0,0,HUN,Asia
2023-08-01,HUN,Pahang,0,0,0,HUN,Asia
2023-08-01,HUN,Perak,0,0,0,HUN,Asia
2023-08-01,HUN,Perlis,0,0,0,HUN,Asia
2023-08-01,HUN,Pulau Pinang,20,11,9,HUN,Asia
2023-08-01,HUN,Sabah,1,1,0,HUN,Asia
2023-08-01,HUN,Sarawak,7,4,3,HUN,Asia
2023-08-01,HUN,Selangor,518,267,251,HUN,Asia
2023-08-01,HUN,W.P. Labuan,0,0,0,HUN,Asia
2023-08-01,IDN,Johor,89381,42360,47021,IDN,Americas
2023-08-01,IDN,Kedah,4629,1647,2982,IDN,Americas
2023-08-01,IDN,Kelantan,149,94,55,IDN,Americas
2023-08-01,IDN,Melaka,3374,1618,1756,IDN,Americas
2023-08-01,IDN,Negeri Sembilan,7265,4703,2562,IDN,Americas
2023-08-01,IDN,Pahang,23,17,6,IDN,Americas
2023-08-01,IDN,Perak,297,126,171,IDN,Americas
2023-08-01,IDN,Perlis,514,255,259,IDN,Americas
2023-08-01,IDN,Pulau Pinang,37925,15355,22570,IDN,Americas
2023-08-01,IDN,Sabah,4260,2007,2253,IDN,Americas
2023-08-01,IDN,Sarawak,31604,16820,14784,IDN,Americas
2023-08-01,IDN,Selangor,115655,55363,60292,IDN,Americas
2023-08-01,IDN,Terengganu,0,0,0,IDN,Americas
2023-08-01,IDN,W.P. Labuan,56,28,28,IDN,Americas
2023-08-01,IND,Johor,25130,17609,7521,IND,Europe
2023-08-01,IND,Kedah,1154,624,530,IND,Europe
2023-08-01,IND,Kelantan,1,1,0,IND,Europe
2023-08-01,IND,Melaka,1,1,0,IND,Europe
2023-08-01,IND,Negeri Sembilan,0,0,0,IND,Europe
